0.0000000e+00	4.7443767e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	8.1568967e+00	3.6540064e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
4.7443767e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.7435502e+01	0.0000000e+00	8.0067400e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.7408929e+02	0.0000000e+00	2.1466266e-01	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	2.7508235e+01	0.0000000e+00	3.5752444e+01	3.3840736e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.8961045e+01	0.0000000e+00	1.5803065e-01	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.4529982e+01	0.0000000e+00	0.0000000e+00	4.6557246e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	1.2549555e+01	4.0830776e+01	0.0000000e+00	0.0000000e+00	6.6994444e-01	0.0000000e+00	0.0000000e+00	3.0030880e-02	0.0000000e+00	8.2312557e+00	2.4013001e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.5334784e+01	1.1892407e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
7.6307071e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	8.1682270e-01	2.7347703e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
4.1801960e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.2177362e-01	0.0000000e+00	0.0000000e+00	4.9815113e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	1.6957923e+02	0.0000000e+00	0.0000000e+00	2.9004574e-02	0.0000000e+00	2.6036297e+00	0.0000000e+00	0.0000000e+00	5.7991758e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	5.3421021e+01	0.0000000e+00	5.1102099e-02	0.0000000e+00	0.0000000e+00	6.2929166e-01	1.1569573e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	1.0916711e-01	0.0000000e+00	0.0000000e+00	8.9643825e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	6.1293096e-02	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	3.2092833e-03	0.0000000e+00	1.9284902e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	6.8892426e-01	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00

0.0000000e+00	4.7387641e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	8.3489089e+00	3.6116623e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
4.7387641e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
