0.0000000e+00	4.7565969e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	8.1966702e+00	3.6093287e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
4.7565969e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.8241677e+01	0.0000000e+00	8.2387931e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.7491623e+02	0.0000000e+00	2.1229765e-01	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	2.7747645e+01	0.0000000e+00	3.6152853e+01	3.5354844e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.9163885e+01	0.0000000e+00	1.5305842e-01	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.4544662e+01	0.0000000e+00	0.0000000e+00	5.0327927e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	1.3056243e+01	4.2471464e+01	0.0000000e+00	0.0000000e+00	6.6993674e-01	0.0000000e+00	0.0000000e+00	2.7649076e-02	2.5056785e-03	8.4470199e+00	2.5401275e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.8719735e+01	1.2278129e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
7.6663540e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	8.3162249e-01	2.7392857e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
4.1396449e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.2187588e-01	0.0000000e+00	0.0000000e+00	5.1062693e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	1.7069825e+02	0.0000000e+00	0.0000000e+00	3.9260165e-02	0.0000000e+00	2.6187160e+00	0.0000000e+00	0.0000000e+00	5.4838819e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	5.3310485e+01	0.0000000e+00	6.2271616e-02	0.0000000e+00	0.0000000e+00	6.3119651e-01	1.1569462e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	1.0685805e-01	0.0000000e+00	0.0000000e+00	9.2659802e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	6.1295207e-02	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	3.9978158e-03	0.0000000e+00	1.9756673e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	7.7481594e-01	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	4.8536855e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	8.4227382e+00	3.6166535e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
4.8536855e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.7995816e+01	0.0000000e+00	9.8587442e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.7196622e+02	0.0000000e+00	1.9382730e-01	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	2.8239525e+01	0.0000000e+00	3.7551974e+01	3.9225214e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.6425556e+01	0.0000000e+00	1.1013875e-01	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.4527451e+01	0.0000000e+00	0.0000000e+00	4.9767838e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	1.4982158e+01	4.7513606e+01	0.0000000e+00	0.0000000e+00	6.6994389e-01	0.0000000e+00	0.0000000e+00	3.1537962e-03	0.0000000e+00	9.4946304e+00	2.7168104e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.6743315e+01	1.3694467e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
8.1654224e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	9.3298969e-01	1.9772645e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
3.8739694e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.2247153e-01	0.0000000e+00	0.0000000e+00	6.4389831e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	1.6672596e+02	0.0000000e+00	0.0000000e+00	8.1770083e-02	0.0000000e+00	2.2304668e+00	0.0000000e+00	0.0000000e+00	6.0653392e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	5.1508286e+01	0.0000000e+00	7.8916805e-02	0.0000000e+00	0.0000000e+00	3.9069602e-01	1.1568955e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	6.6967352e-02	0.0000000e+00	0.0000000e+00	1.0126659e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	6.1284264e-02	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	7.2492924e-03	0.0000000e+00	2.3145311e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.6645299e-01	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
