0.0000000e+00	4.7443767e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	8.0364268e+00	3.7621178e+00	0.0000000e+00
4.7443767e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.7326171e+01	0.0000000e+00	8.0005321e+00	0.0000000e+00	1.7442886e+02	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	2.7620395e+01	0.0000000e+00	3.5756671e+01	3.3897691e+01	0.0000000e+00	0.0000000e+00	4.8946492e+01	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.4527827e+01	0.0000000e+00	0.0000000e+00	4.6561312e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	1.2564904e+01	4.0748213e+01	0.0000000e+00	0.0000000e+00	6.6992457e-01	8.2600590e+00	2.4820449e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.5332467e+01	1.1898769e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
7.7446148e+00	0.0000000e+00	1.6957027e+02	0.0000000e+00	0.0000000e+00	8.9948370e+00	0.0000000e+00	0.0000000e+00	6.0545443e+00	0.0000000e+00
4.0539298e+00	0.0000000e+00	0.0000000e+00	5.3619039e+01	0.0000000e+00	1.9333148e+00	0.0000000e+00	1.6389155e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00

0.0000000e+00	4.7387641e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	8.2263490e+00	3.7170192e+00	0.0000000e+00
4.7387641e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.7326009e+01	0.0000000e+00	8.2631059e+00	0.0000000e+00	1.7239634e+02	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	2.7619957e+01	0.0000000e+00	3.5670012e+01	3.4180252e+01	0.0000000e+00	0.0000000e+00	4.7865257e+01	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.4537881e+01	0.0000000e+00	0.0000000e+00	4.8056695e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	1.2597255e+01	4.1163688e+01	0.0000000e+00	0.0000000e+00	6.6991959e-01	8.1197710e+00	2.4367770e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.6924563e+01	1.1802051e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
7.8248328e+00	0.0000000e+00	1.6776825e+02	0.0000000e+00	0.0000000e+00	8.8376532e+00	0.0000000e+00	0.0000000e+00	5.9506581e+00	0.0000000e+00
4.1185353e+00	0.0000000e+00	0.0000000e+00	5.2307900e+01	0.0000000e+00	1.9043478e+00	0.0000000e+00	1.6389280e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00

0.0000000e+00	4.7457488e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	7.9870343e+00	3.6939682e+00	0.0000000e+00
4.7457488e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.7326240e+01	0.0000000e+00	8.3005012e+00	0.0000000e+00	1.7200525e+02	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	2.8272601e+01	0.0000000e+00	3.5481788e+01	3.4133497e+01	0.0000000e+00	0.0000000e+00	4.7801699e+01	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.4533645e+01	0.0000000e+00	0.0000000e+00	4.6988939e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00
