  -0.12345    2.59449    4.76166   20.34640   11.86950    4.66589   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   19.92827   15.68143   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    8.98345   11.00886   24.73256   15.91679    9.67658   26.74771   15.75290    8.80623    8.93519    8.36457    9.76182    8.53756   11.64223   12.90041   24.73094   20.92813   26.38459   24.62046    8.72480    7.98325    9.66479    9.66199
