# Orbital parameters time-series from Laskar et al., 2004. Time-step = 1kyr
# eccentricity    	precession (°)   	obliquity (°)
1.232800000000000e-02	8.688816957015073e+04	2.380330241559200e+01
1.126300000000000e-02	8.690576710939148e+04	2.382301216374450e+01
1.027300000000000e-02	8.692291264222765e+04	2.382576236116113e+01
9.275000000000000e-03	8.694006631106451e+04	2.381155300784188e+01
8.243000000000000e-03	8.695743065648264e+04	2.378038410378677e+01
7.291000000000000e-03	8.697420978280883e+04	2.373271401523188e+01
6.229000000000000e-03	8.699084360703816e+04	2.366945947464944e+01
5.332000000000000e-03	8.700733442100184e+04	2.359199558074775e+01
4.302000000000000e-03	8.702318701727752e+04	2.350164013645562e+01
3.334000000000000e-03	8.703729822292646e+04	2.340079956451260e+01
2.464000000000000e-03	8.704992076963210e+04	2.329142192142212e+01
1.543000000000000e-03	8.705487404706677e+04	2.317591362992375e+01
8.970000000000000e-04	8.703877599567166e+04	2.305719677477264e+01
1.041000000000000e-03	8.700125854735916e+04	2.293802155338543e+01
1.716000000000000e-03	8.699085689965902e+04	2.282125275473777e+01
2.534000000000000e-03	8.699970508688923e+04	2.271027082982093e+01
3.415000000000000e-03	8.701339574151654e+04	2.260811245494910e+01
4.211000000000000e-03	8.702855379835295e+04	2.251781430643648e+01
5.030000000000000e-03	8.704491117044614e+04	2.244252765215629e+01
5.893000000000000e-03	8.706236701722415e+04	2.238488809796613e+01
6.597000000000000e-03	8.707960175958903e+04	2.234713017926701e+01
7.392000000000000e-03	8.709757252353753e+04	2.233120195256237e+01
8.109999999999999e-03	8.711515751500257e+04	2.233779096720638e+01
8.808000000000000e-03	8.713347820187666e+04	2.236718370209659e+01
9.449000000000001e-03	8.715158378279435e+04	2.241874990365836e+01
1.009400000000000e-02	8.716938489393970e+04	2.249088529006534e+01
1.069100000000000e-02	8.718808772606304e+04	2.258118343857796e+01
1.125100000000000e-02	8.720600600707751e+04	2.268706603911813e+01
1.176800000000000e-02	8.722419827650959e+04	2.280492345757654e+01
1.231800000000000e-02	8.724250960657153e+04	2.293091687672581e+01
1.276200000000000e-02	8.726053990083493e+04	2.306160854979515e+01
1.320100000000000e-02	8.727866662389526e+04	2.319264399754157e+01
1.366400000000000e-02	8.729665314418313e+04	2.332024169851720e+01
1.401800000000000e-02	8.731459841150975e+04	2.344079201861273e+01
1.438800000000000e-02	8.733263861794303e+04	2.355045614060077e+01
1.470800000000000e-02	8.735027254000376e+04	2.364591090926956e+01
1.502300000000000e-02	8.736819786839910e+04	2.372457801454102e+01
1.528400000000000e-02	8.738606366647953e+04	2.378353537165999e+01
1.548600000000000e-02	8.740355984948634e+04	2.382123599457959e+01
1.572300000000000e-02	8.742150024667168e+04	2.383636208037105e+01
1.589000000000000e-02	8.743916436360823e+04	2.382805419234165e+01
1.599500000000000e-02	8.745695103621716e+04	2.379671340094799e+01
1.612800000000000e-02	8.747468551237094e+04	2.374325643866229e+01
1.624300000000000e-02	8.749253138912019e+04	2.366900110841334e+01
1.622000000000000e-02	8.751053504084612e+04	2.357652572027922e+01
1.632300000000000e-02	8.752826017778786e+04	2.346869506323560e+01
1.629400000000000e-02	8.754644333719101e+04	2.334888958827374e+01
1.628300000000000e-02	8.756456003348992e+04	2.322100540840054e+01
1.625400000000000e-02	8.758266601547808e+04	2.308928241129997e+01
1.617400000000000e-02	8.760096342266559e+04	2.295807507621501e+01
1.614800000000000e-02	8.761942320609224e+04	2.283185247394769e+01
1.600500000000000e-02	8.763777246596018e+04	2.271473990062295e+01
1.591300000000000e-02	8.765641794500823e+04	2.261069076502719e+01
1.583000000000000e-02	8.767491233508570e+04	2.252360118016730e+01
1.564400000000000e-02	8.769375663048866e+04	2.245610675190089e+01
1.552000000000000e-02	8.771238881691585e+04	2.241061390296751e+01
1.537400000000000e-02	8.773110946802663e+04	2.238889880253205e+01
1.519100000000000e-02	8.775010009685045e+04	2.239147711261014e+01
1.503700000000000e-02	8.776882802452521e+04	2.241817694586323e+01
1.481100000000000e-02	8.778753658622650e+04	2.246808156981913e+01
1.469100000000000e-02	8.780655551916541e+04	2.253895644907681e+01
1.442300000000000e-02	8.782522208306032e+04	2.262822327355819e+01
1.423500000000000e-02	8.784401030349523e+04	2.273250159227200e+01
1.405000000000000e-02	8.786283855607992e+04	2.284778070065233e+01
1.379900000000000e-02	8.788157032257190e+04	2.296993530257422e+01
1.358800000000000e-02	8.790047615364206e+04	2.309489739769225e+01
1.339300000000000e-02	8.791898469577708e+04	2.321802602786586e+01
1.317100000000000e-02	8.793804688702952e+04	2.333571155898574e+01
1.298200000000000e-02	8.795680506687587e+04	2.344428706116302e+01
1.276300000000000e-02	8.797546624496749e+04	2.354031478762695e+01
1.262000000000000e-02	8.799443533057823e+04	2.362133101985845e+01
1.245200000000000e-02	8.801339020683564e+04	2.368527310979505e+01
1.223900000000000e-02	8.803217886803670e+04	2.373019300093330e+01
1.218100000000000e-02	8.805123447027449e+04	2.375528855236004e+01
1.201700000000000e-02	8.807033046603684e+04	2.376010139783914e+01
1.190500000000000e-02	8.808946095385846e+04	2.374451694581158e+01
1.185600000000000e-02	8.810859997875124e+04	2.370939463297006e+01
1.177000000000000e-02	8.812788739971294e+04	2.365593767068435e+01
1.175100000000000e-02	8.814745757534655e+04	2.358557845344229e+01
1.171100000000000e-02	8.816661396086052e+04	2.350083799554244e+01
1.174000000000000e-02	8.818630359819441e+04	2.340412271972435e+01
1.177600000000000e-02	8.820597125154905e+04	2.329829741496369e+01
1.180500000000000e-02	8.822549581974217e+04	2.318662794069269e+01
1.188900000000000e-02	8.824543807416793e+04	2.307243745212312e+01
1.202100000000000e-02	8.826504807036831e+04	2.295887721712819e+01
1.210800000000000e-02	8.828526511535261e+04	2.284938498247869e+01
1.227200000000000e-02	8.830500454271890e+04	2.274711201604784e+01
1.246800000000000e-02	8.832495733956811e+04	2.265475121947275e+01
1.266100000000000e-02	8.834526055740479e+04	2.257505279017005e+01
1.290500000000000e-02	8.836510076804725e+04	2.251007937620222e+01
1.314200000000000e-02	8.838505786207991e+04	2.246143525939561e+01
1.349600000000000e-02	8.840526551055638e+04	2.243049553845855e+01
1.374300000000000e-02	8.842502292879742e+04	2.241783317118615e+01
1.410600000000000e-02	8.844494868203870e+04	2.242356274913746e+01
1.448800000000000e-02	8.846468301008061e+04	2.244768427231247e+01
1.482800000000000e-02	8.848442180719333e+04	2.248910912090043e+01
1.523000000000000e-02	8.850407208232669e+04	2.254674867509059e+01
1.564900000000000e-02	8.852333939246979e+04	2.261905594883610e+01
1.605600000000000e-02	8.854296818168584e+04	2.270402558985400e+01
1.650600000000000e-02	8.856208699876853e+04	2.279919387962523e+01
1.689800000000000e-02	8.858120425126508e+04	2.290232628274878e+01
1.739500000000000e-02	8.860028649604037e+04	2.301061530602851e+01
1.782100000000000e-02	8.861920338519596e+04	2.312136804782729e+01
1.823600000000000e-02	8.863797863918460e+04	2.323194890228754e+01
1.874900000000000e-02	8.865669270128071e+04	2.333972226355165e+01
1.916300000000000e-02	8.867528919243728e+04	2.344210982154153e+01
1.961500000000000e-02	8.869392246748428e+04	2.353693433663568e+01
2.007000000000000e-02	8.871216658959685e+04	2.362207586499212e+01
2.053200000000000e-02	8.873066928756236e+04	2.369547175854838e+01
2.096300000000000e-02	8.874895540748128e+04	2.375557503125760e+01
2.141500000000000e-02	8.876705394101809e+04	2.380078140129342e+01
2.184100000000000e-02	8.878531101197682e+04	2.382977306572704e+01
2.230900000000000e-02	8.880332904494341e+04	2.384174788364528e+01
2.268000000000000e-02	8.882142310940943e+04	2.383584641835543e+01
2.311400000000000e-02	8.883934402602975e+04	2.381178219095993e+01
2.353700000000000e-02	8.885732997335981e+04	2.376978438457684e+01
2.384900000000000e-02	8.887534187567802e+04	2.371025406966275e+01
2.424500000000000e-02	8.889317220767091e+04	2.363416527446938e+01
2.456900000000000e-02	8.891112160029367e+04	2.354289309770504e+01
2.488200000000000e-02	8.892919012844210e+04	2.343827100431415e+01
2.516100000000000e-02	8.894707237041126e+04	2.332230434657967e+01
2.542300000000000e-02	8.896506072416407e+04	2.319785791347726e+01
2.571400000000000e-02	8.898322543432622e+04	2.306751001508499e+01
2.588600000000000e-02	8.900118645799220e+04	2.293452651083513e+01
2.611000000000000e-02	8.901936216894402e+04	2.280234514749845e+01
2.632300000000000e-02	8.903745405617041e+04	2.267440367184574e+01
2.643100000000000e-02	8.905566941580165e+04	2.255431171798632e+01
2.657800000000000e-02	8.907384432461254e+04	2.244607999048610e+01
2.670400000000000e-02	8.909199453894247e+04	2.235280246143881e+01
2.673600000000000e-02	8.911032254207623e+04	2.227791687761520e+01
2.683600000000000e-02	8.912848003297017e+04	2.222440261954999e+01
2.679000000000000e-02	8.914665826493628e+04	2.219420774374660e+01
2.685300000000000e-02	8.916489379268192e+04	2.218893653203139e+01
2.678100000000000e-02	8.918302097410848e+04	2.220956301265610e+01
2.669400000000000e-02	8.920102892301789e+04	2.225562881938462e+01
2.667300000000000e-02	8.921907783840965e+04	2.232633181130376e+01
2.650100000000000e-02	8.923693355243288e+04	2.241995311502814e+01
2.636100000000000e-02	8.925477494251124e+04	2.253362794158210e+01
2.622400000000000e-02	8.927234303172132e+04	2.266420502309241e+01
2.599600000000000e-02	8.928998642518577e+04	2.280813202122927e+01
2.579500000000000e-02	8.930739758125578e+04	2.296076797785213e+01
2.554300000000000e-02	8.932459806074449e+04	2.311798759683602e+01
2.529800000000000e-02	8.934180661893814e+04	2.327549369471748e+01
2.503500000000000e-02	8.935886093689332e+04	2.342830153867888e+01
2.470300000000000e-02	8.937560723273784e+04	2.357262960727233e+01
2.446100000000000e-02	8.939246296352123e+04	2.370435260437291e+01
2.413000000000000e-02	8.940900202053126e+04	2.381945982541469e+01
2.380300000000000e-02	8.942553844193542e+04	2.391508648142202e+01
2.349700000000000e-02	8.944184699802448e+04	2.398853967075780e+01
2.320300000000000e-02	8.945810410250351e+04	2.403735567490294e+01
2.282000000000000e-02	8.947437742168817e+04	2.406038857826720e+01
2.255400000000000e-02	8.949024852450062e+04	2.405700812727593e+01
2.221300000000000e-02	8.950634829476912e+04	2.402704243459058e+01
2.188900000000000e-02	8.952227697984000e+04	2.397146552846290e+01
2.158400000000000e-02	8.953802678748724e+04	2.389199628227825e+01
2.126100000000000e-02	8.955387903998824e+04	2.379041086520155e+01
2.099100000000000e-02	8.956968918009129e+04	2.367003243244457e+01
2.065200000000000e-02	8.958537149331026e+04	2.353401225188051e+01
2.039200000000000e-02	8.960114845915698e+04	2.338613184495725e+01
2.014700000000000e-02	8.961684859136338e+04	2.323068839513825e+01
1.984800000000000e-02	8.963262939602732e+04	2.307220826900507e+01
1.963300000000000e-02	8.964838225795097e+04	2.291481676268263e+01
1.943700000000000e-02	8.966403655353375e+04	2.276372779210663e+01
1.920600000000000e-02	8.968000557483341e+04	2.262323854074056e+01
1.905300000000000e-02	8.969564646320377e+04	2.249747430470934e+01
1.890000000000000e-02	8.971145436877143e+04	2.239061767591744e+01
1.877800000000000e-02	8.972740505542164e+04	2.230587721801759e+01
1.866900000000000e-02	8.974315388904062e+04	2.224560205796983e+01
1.857100000000000e-02	8.975889120620793e+04	2.221179754805711e+01
1.859100000000000e-02	8.977490319934221e+04	2.220497935029505e+01
1.848200000000000e-02	8.979054534821973e+04	2.222480369000658e+01
1.852100000000000e-02	8.980637004145079e+04	2.227041113049899e+01
1.856100000000000e-02	8.982209950909630e+04	2.233939524903275e+01
1.858200000000000e-02	8.983774177256539e+04	2.242877666507315e+01
1.864600000000000e-02	8.985346952133751e+04	2.253540411074700e+01
1.876900000000000e-02	8.986885406839036e+04	2.265520958570885e+01
1.883500000000000e-02	8.988455018989218e+04	2.278395320227475e+01
1.897100000000000e-02	8.989994636798826e+04	2.291773884743780e+01
1.908500000000000e-02	8.991523213711721e+04	2.305226933773451e+01
1.924700000000000e-02	8.993078186790238e+04	2.318353396859899e+01
1.938000000000000e-02	8.994599773618033e+04	2.330820958481945e+01
1.952400000000000e-02	8.996121383364141e+04	2.342291573540464e+01
1.971900000000000e-02	8.997660926689234e+04	2.352484492715842e+01
1.988200000000000e-02	8.999171455431584e+04	2.361199180779782e+01
2.001400000000000e-02	9.000701655575050e+04	2.368212184192183e+01
2.027000000000000e-02	9.002213668278087e+04	2.373414640971971e+01
2.040600000000000e-02	9.003744279191157e+04	2.376726337027827e+01
2.060000000000000e-02	9.005262416813023e+04	2.378084247002287e+01
2.083600000000000e-02	9.006784559409881e+04	2.377517018785108e+01
2.100400000000000e-02	9.008312712334008e+04	2.375087677733753e+01
2.125900000000000e-02	9.009852461923909e+04	2.370893626673395e+01
2.145400000000000e-02	9.011370845917628e+04	2.365095293786671e+01
2.173100000000000e-02	9.012921069176025e+04	2.357893214301877e+01
2.198900000000000e-02	9.014467390591836e+04	2.349510841759113e+01
2.223500000000000e-02	9.016006206260530e+04	2.340200277588237e+01
2.256800000000000e-02	9.017567516252262e+04	2.330259459842717e+01
2.289100000000000e-02	9.019128356418601e+04	2.319951949108314e+01
2.316900000000000e-02	9.020693602630385e+04	2.309575683438494e+01
2.359100000000000e-02	9.022263094459432e+04	2.299399952996971e+01
2.395100000000000e-02	9.023846732616439e+04	2.289699777525406e+01
2.431400000000000e-02	9.025432863139854e+04	2.280727258453658e+01
2.478500000000000e-02	9.027020557838053e+04	2.272705849321826e+01
2.519100000000000e-02	9.028619465320300e+04	2.265836085358207e+01
2.566300000000000e-02	9.030232742584050e+04	2.260289853901341e+01
2.612700000000000e-02	9.031833139756566e+04	2.256193205666156e+01
2.663600000000000e-02	9.033452370051807e+04	2.253649273055775e+01
2.714600000000000e-02	9.035082566759248e+04	2.252703892693809e+01
2.766600000000000e-02	9.036697799569088e+04	2.253379982892064e+01
2.819900000000000e-02	9.038337501646350e+04	2.255643166182830e+01
2.880100000000000e-02	9.039966420657907e+04	2.259413228474791e+01
2.932000000000000e-02	9.041611147575031e+04	2.264592766942773e+01
2.991600000000000e-02	9.043245899296942e+04	2.271004164670288e+01
3.055700000000000e-02	9.044888391678665e+04	2.278486993474696e+01
3.109000000000000e-02	9.046536911576394e+04	2.286806340659995e+01
3.174700000000000e-02	9.048178063236877e+04	2.295727293530182e+01
3.235300000000000e-02	9.049819008632554e+04	2.304992021077448e+01
3.297100000000000e-02	9.051477423511405e+04	2.314348421871934e+01
3.359200000000000e-02	9.053114077453194e+04	2.323521476171979e+01
3.421300000000000e-02	9.054763680241155e+04	2.332259082547723e+01
3.487800000000000e-02	9.056417190601281e+04	2.340332057881117e+01
3.548900000000000e-02	9.058062163890256e+04	2.347499759898204e+01
3.609400000000000e-02	9.059712901134652e+04	2.353578842104542e+01
3.681600000000000e-02	9.061362263280340e+04	2.358403146739543e+01
3.735700000000000e-02	9.063013699533245e+04	2.361812245620572e+01
3.801300000000000e-02	9.064667960468080e+04	2.363720195078357e+01
3.861800000000000e-02	9.066315706872786e+04	2.364029592287728e+01
3.919200000000000e-02	9.067979484636598e+04	2.362711789358927e+01
3.975400000000000e-02	9.069640431988903e+04	2.359772515869906e+01
4.029700000000000e-02	9.071296486281637e+04	2.355263338022226e+01
4.083400000000000e-02	9.072979024443671e+04	2.349264469907207e+01
4.132100000000000e-02	9.074647305655754e+04	2.341924880551581e+01
4.176500000000000e-02	9.076330369178951e+04	2.333416457293888e+01
4.227300000000000e-02	9.078020560297120e+04	2.323962653674230e+01
4.264800000000000e-02	9.079714974114238e+04	2.313838489434268e+01
4.303100000000000e-02	9.081417781763054e+04	2.303301795581812e+01
4.344100000000000e-02	9.083126760167326e+04	2.292679158060087e+01
4.372500000000000e-02	9.084842929191925e+04	2.282291433234365e+01
4.405700000000000e-02	9.086569950037164e+04	2.272470936625822e+01
4.430400000000000e-02	9.088294002961024e+04	2.263515606287928e+01
4.456800000000000e-02	9.090030861491607e+04	2.255769216897759e+01
4.477400000000000e-02	9.091774904912939e+04	2.249495329041076e+01
4.492300000000000e-02	9.093509528908119e+04	2.244940314569786e+01
4.511400000000000e-02	9.095259897783509e+04	2.242316167868087e+01
4.521900000000000e-02	9.097004319356987e+04	2.241737480495005e+01
4.527900000000000e-02	9.098747766902213e+04	2.243267277808004e+01
4.534600000000000e-02	9.100489770593794e+04	2.246928478118890e+01
4.539900000000000e-02	9.102228451130165e+04	2.252606489868637e+01
4.531100000000000e-02	9.103965103395940e+04	2.260163803186412e+01
4.532200000000000e-02	9.105687569226709e+04	2.269388423688019e+01
4.522900000000000e-02	9.107411725282972e+04	2.279988142897939e+01
4.510100000000000e-02	9.109126853284393e+04	2.291647834028851e+01
4.498000000000000e-02	9.110829265592332e+04	2.304023722403677e+01
4.479800000000000e-02	9.112524991482802e+04	2.316720467143776e+01
4.463300000000000e-02	9.114219915232356e+04	2.329359916104362e+01
4.439400000000000e-02	9.115891892022218e+04	2.341569646718600e+01
4.414900000000000e-02	9.117567638874371e+04	2.352965777263752e+01
4.394400000000000e-02	9.119229336801387e+04	2.363215992218642e+01
4.361500000000000e-02	9.120887637088679e+04	2.372022353529803e+01
4.333300000000000e-02	9.122536403358258e+04	2.379104111877620e+01
4.308500000000000e-02	9.124178672286442e+04	2.384260732033797e+01
4.270500000000000e-02	9.125822786138726e+04	2.387337515393650e+01
4.243600000000000e-02	9.127456724260568e+04	2.388214140820200e+01
4.208500000000000e-02	9.129083145176139e+04	2.386850501267789e+01
4.177200000000000e-02	9.130722875901288e+04	2.383275244626172e+01
4.141700000000000e-02	9.132344002686832e+04	2.377528477941010e+01
4.106000000000000e-02	9.133971987777184e+04	2.369776358972890e+01
4.073300000000000e-02	9.135606922845589e+04	2.360213693372157e+01
4.035400000000000e-02	9.137233045823107e+04	2.349052475523008e+01
3.995800000000000e-02	9.138871252480522e+04	2.336625020946621e+01
3.967100000000000e-02	9.140505849503828e+04	2.323252186008267e+01
3.924500000000000e-02	9.142152031733752e+04	2.309294934118881e+01
3.890600000000000e-02	9.143799440093359e+04	2.295165794890954e+01
3.855900000000000e-02	9.145444455249391e+04	2.281265838781081e+01
3.820200000000000e-02	9.147106227660920e+04	2.267978947511997e+01
3.785300000000000e-02	9.148769793430348e+04	2.255740569008002e+01
3.749300000000000e-02	9.150422054742479e+04	2.244894477946176e+01
3.719100000000000e-02	9.152103502524694e+04	2.235790178581547e+01
3.682500000000000e-02	9.153768695494259e+04	2.228731338545536e+01
3.649800000000000e-02	9.155439268537523e+04	2.223935681800290e+01
3.620900000000000e-02	9.157117799964560e+04	2.221546447794595e+01
3.589100000000000e-02	9.158786075447065e+04	2.221678228087475e+01
3.556700000000000e-02	9.160460831082232e+04	2.224290915633271e+01
3.532400000000000e-02	9.162121342986613e+04	2.229310025918618e+01
3.502000000000000e-02	9.163786598981537e+04	2.236569401182925e+01
3.473000000000000e-02	9.165443426767294e+04	2.245822669574288e+01
3.448700000000000e-02	9.167087059335031e+04	2.256766163461286e+01
3.419100000000000e-02	9.168729351181525e+04	2.269079026478648e+01
3.395100000000000e-02	9.170367890154463e+04	2.282371647325683e+01
3.363900000000000e-02	9.171985418765053e+04	2.296277333013508e+01
3.340400000000000e-02	9.173605136074420e+04	2.310412201819386e+01
3.312900000000000e-02	9.175218699817067e+04	2.324392372020578e+01
3.282200000000000e-02	9.176814318521571e+04	2.337856880206152e+01
3.256000000000000e-02	9.178412406674173e+04	2.350496329166738e+01
3.230800000000000e-02	9.179998371039829e+04	2.361966944225257e+01
3.194800000000000e-02	9.181584978878223e+04	2.372010894373900e+01
3.171200000000000e-02	9.183155519220035e+04	2.380404726072567e+01
3.140600000000000e-02	9.184729875460762e+04	2.386936444937058e+01
3.107400000000000e-02	9.186300306940592e+04	2.391457081940640e+01
3.079700000000000e-02	9.187862493557749e+04	2.393886422991995e+01
3.046400000000000e-02	9.189418893301177e+04	2.394161442733658e+01
3.017300000000000e-02	9.190991484831895e+04	2.392270682009726e+01
2.983900000000000e-02	9.192539066754855e+04	2.388305814067421e+01
2.952500000000000e-02	9.194099895462039e+04	2.382329864264207e+01
2.926900000000000e-02	9.195660334557921e+04	2.374514719938622e+01
2.891900000000000e-02	9.197214012751821e+04	2.365072375474866e+01
2.863600000000000e-02	9.198769650461381e+04	2.354237743568942e+01
2.842100000000000e-02	9.200327769078194e+04	2.342280114384562e+01
2.807600000000000e-02	9.201883108849700e+04	2.329531803442901e+01
2.787200000000000e-02	9.203442591106065e+04	2.316290748797428e+01
2.763400000000000e-02	9.204989055761325e+04	2.302912184281123e+01
2.740600000000000e-02	9.206559240869302e+04	2.289734154993114e+01
2.720400000000000e-02	9.208109303699515e+04	2.277083246876625e+01
2.703600000000000e-02	9.209662351639842e+04	2.265286045874882e+01
2.686900000000000e-02	9.211233694122566e+04	2.254663408353156e+01
2.676300000000000e-02	9.212781562524423e+04	2.245467435741307e+01
2.660800000000000e-02	9.214346820195363e+04	2.237973147780995e+01
2.659900000000000e-02	9.215907878085664e+04	2.232392538856421e+01
2.652500000000000e-02	9.217471659285502e+04	2.228868848416367e+01
2.649100000000000e-02	9.219034046437890e+04	2.227505208863955e+01
2.659900000000000e-02	9.220595975224039e+04	2.228370375134603e+01
2.661600000000000e-02	9.222165157655877e+04	2.231401321870845e+01
2.673400000000000e-02	9.223731561242406e+04	2.236506375825461e+01
2.691500000000000e-02	9.225285726450432e+04	2.243536567971716e+01
2.709300000000000e-02	9.226861073908146e+04	2.252245526457704e+01
2.732700000000000e-02	9.228424922102908e+04	2.262381149853568e+01
2.760300000000000e-02	9.229976709536085e+04	2.273622581794035e+01
2.791600000000000e-02	9.231554297258776e+04	2.285631777179977e+01
2.826800000000000e-02	9.233111241312108e+04	2.298059231756365e+01
2.861400000000000e-02	9.234675129613918e+04	2.310584089157925e+01
2.906400000000000e-02	9.236241504552559e+04	2.322828197239870e+01
2.949100000000000e-02	9.237810159863223e+04	2.334493617948734e+01
2.990800000000000e-02	9.239375801415886e+04	2.345288142808999e+01
3.045500000000000e-02	9.240948352839559e+04	2.354936752079002e+01
3.090700000000000e-02	9.242519626567348e+04	2.363210262640691e+01
3.143400000000000e-02	9.244104599716017e+04	2.369936787155527e+01
3.193800000000000e-02	9.245677334486184e+04	2.374938708707019e+01
3.248200000000000e-02	9.247267321015561e+04	2.378135813203849e+01
3.297300000000000e-02	9.248868354171229e+04	2.379459345710601e+01
3.349600000000000e-02	9.250455624880659e+04	2.378892117493421e+01
3.400200000000000e-02	9.252071900473686e+04	2.376462776442067e+01
3.451100000000000e-02	9.253688397760245e+04	2.372262995803758e+01
3.496000000000000e-02	9.255310498574039e+04	2.366395907981618e+01
3.545600000000000e-02	9.256948882848372e+04	2.359044859470090e+01
3.592000000000000e-02	9.258593386311957e+04	2.350421844653371e+01
3.632500000000000e-02	9.260251342824571e+04	2.340756046649514e+01
3.675500000000000e-02	9.261918369259081e+04	2.330333944356084e+01
3.718500000000000e-02	9.263589658499589e+04	2.319453475826550e+01
3.751000000000000e-02	9.265288443984684e+04	2.308406849536428e+01
3.789600000000000e-02	9.266976091170241e+04	2.297532110584844e+01
3.821500000000000e-02	9.268684874768862e+04	2.287132926603220e+01
3.852900000000000e-02	9.270404011714840e+04	2.277484317333217e+01
3.879800000000000e-02	9.272123205956597e+04	2.268878491250352e+01
3.901600000000000e-02	9.273848542305920e+04	2.261561820206531e+01
3.931300000000000e-02	9.275590127738311e+04	2.255717650696197e+01
3.940000000000000e-02	9.277322992753060e+04	2.251540788369693e+01
3.958800000000000e-02	9.279066566349001e+04	2.249122906474241e+01
3.972700000000000e-02	9.280809194564579e+04	2.248515571211403e+01
3.974200000000000e-02	9.282555363659332e+04	2.249730241737080e+01
3.981400000000000e-02	9.284301125954049e+04	2.252686703959955e+01
3.981700000000000e-02	9.286037497470506e+04	2.257276095898953e+01
3.976600000000000e-02	9.287786794914819e+04	2.263326530215534e+01
3.972300000000000e-02	9.289520205999483e+04	2.270631742103452e+01
3.958000000000000e-02	9.291251180253510e+04	2.278922441398996e+01
3.948600000000000e-02	9.292985059403557e+04	2.287963715406160e+01
3.929900000000000e-02	9.294707233025848e+04	2.297440437337623e+01
