# Orbital parameters time-series from Laskar et al., 2004. Time-step = 1kyr
# eccentricity    	precession (°)   	obliquity (°)
2.327200000000000e-02	1.300518828351825e+05	2.369289344847029e+01
2.310200000000000e-02	1.300685651316413e+05	2.362797733028196e+01
2.295300000000000e-02	1.300853365230372e+05	2.354873726721538e+01
2.277500000000000e-02	1.301023248362544e+05	2.345654835797882e+01
2.254400000000000e-02	1.301190364681523e+05	2.335341595485528e+01
2.229300000000000e-02	1.301359348842915e+05	2.324117352278915e+01
2.210600000000000e-02	1.301528805694487e+05	2.312257125919707e+01
2.176600000000000e-02	1.301697966326879e+05	2.300047395305469e+01
2.149200000000000e-02	1.301868210422462e+05	2.287768909755815e+01
2.119900000000000e-02	1.302037593362479e+05	2.275759714369874e+01
2.084000000000000e-02	1.302208787422086e+05	2.264375042980624e+01
2.048900000000000e-02	1.302380411772997e+05	2.253918563219486e+01
2.010700000000000e-02	1.302549664078637e+05	2.244745508919442e+01
1.973300000000000e-02	1.302723288625211e+05	2.237182466023715e+01
1.930200000000000e-02	1.302893946969279e+05	2.231475806384212e+01
1.885600000000000e-02	1.303064589270530e+05	2.227894820164644e+01
1.843300000000000e-02	1.303237243402600e+05	2.226628583437405e+01
1.796300000000000e-02	1.303406951782644e+05	2.227751580715861e+01
1.742900000000000e-02	1.303577685757142e+05	2.231315378201575e+01
1.698700000000000e-02	1.303745651772532e+05	2.237256950537082e+01
1.643800000000000e-02	1.303914575773354e+05	2.245387221649989e+01
1.586500000000000e-02	1.304080296367145e+05	2.255517115467901e+01
1.536500000000000e-02	1.304243958896535e+05	2.267314316469645e+01
1.472600000000000e-02	1.304406668024154e+05	2.280389213354530e+01
1.417000000000000e-02	1.304567146054119e+05	2.294363653977771e+01
1.352700000000000e-02	1.304722490955197e+05	2.308813649570970e+01
1.291400000000000e-02	1.304877245709746e+05	2.323257915586218e+01
1.229400000000000e-02	1.305028485941180e+05	2.337318299878729e+01
1.162400000000000e-02	1.305173467754618e+05	2.350559354524202e+01
1.100500000000000e-02	1.305316185811807e+05	2.362580009066047e+01
1.042800000000000e-02	1.305453208095554e+05	2.373065136716941e+01
9.750999999999999e-03	1.305584381626129e+05	2.381699610689563e+01
9.270000000000000e-03	1.305708155979738e+05	2.388208411242249e+01
8.761000000000000e-03	1.305826251175682e+05	2.392425380614412e+01
8.305999999999999e-03	1.305937446813856e+05	2.394207279357268e+01
8.022000000000000e-03	1.306039592010699e+05	2.393485352535404e+01
7.830999999999999e-03	1.306136840710224e+05	2.390305436772427e+01
7.720000000000000e-03	1.306235017028420e+05	2.384736287003756e+01
7.868000000000000e-03	1.306324880874924e+05	2.376932601834074e+01
8.076000000000000e-03	1.306423745315431e+05	2.367186589738899e+01
8.470000000000000e-03	1.306527314885353e+05	2.355750352148088e+01
8.985999999999999e-03	1.306634559979530e+05	2.343007770784378e+01
9.616000000000000e-03	1.306752326297698e+05	2.329382834416167e+01
1.035300000000000e-02	1.306879951676649e+05	2.315293802233900e+01
1.114600000000000e-02	1.307009998199241e+05	2.301193310895730e+01
1.200800000000000e-02	1.307150891958811e+05	2.287562644949568e+01
1.299200000000000e-02	1.307296174002133e+05	2.274820063585859e+01
1.389500000000000e-02	1.307446653345615e+05	2.263378096417096e+01
1.492900000000000e-02	1.307600256454996e+05	2.253609166010116e+01
1.599800000000000e-02	1.307759364542873e+05	2.245805480840434e+01
1.697600000000000e-02	1.307919887836503e+05	2.240207683182006e+01
1.809800000000000e-02	1.308083491351241e+05	2.236981930795420e+01
1.914700000000000e-02	1.308248177183253e+05	2.236185519460188e+01
2.021000000000000e-02	1.308416348317533e+05	2.237806990020407e+01
2.127500000000000e-02	1.308583810130062e+05	2.241754669228859e+01
2.232700000000000e-02	1.308752202999009e+05	2.247822292279294e+01
2.339300000000000e-02	1.308924039917263e+05	2.255763487319808e+01
2.440400000000000e-02	1.309092956469634e+05	2.265245938829223e+01
2.541700000000000e-02	1.309264152821072e+05	2.275891494662753e+01
2.647300000000000e-02	1.309435290157858e+05	2.287304813941759e+01
2.743600000000000e-02	1.309605973712070e+05	2.299061907897844e+01
2.839500000000000e-02	1.309777211889427e+05	2.310738787762610e+01
2.942500000000000e-02	1.309947147733716e+05	2.321985949281028e+01
3.030300000000000e-02	1.310118572695314e+05	2.332430969886263e+01
3.125200000000000e-02	1.310288746317089e+05	2.341775911524847e+01
3.214100000000000e-02	1.310458192458464e+05	2.349791591078727e+01
3.302000000000000e-02	1.310629554394705e+05	2.356266014163705e+01
3.385000000000000e-02	1.310799317205740e+05	2.361067400486901e+01
3.466200000000000e-02	1.310968709886039e+05	2.364126995112900e+01
3.547500000000000e-02	1.311140176673557e+05	2.365410420573993e+01
3.621200000000000e-02	1.311309341316653e+05	2.364934865604035e+01
3.692600000000000e-02	1.311480503290624e+05	2.362786273872294e+01
3.764600000000000e-02	1.311650477523085e+05	2.359062048203944e+01
3.828700000000000e-02	1.311821516884088e+05	2.353934075937523e+01
3.887600000000000e-02	1.311992795168491e+05	2.347602892301327e+01
3.948200000000000e-02	1.312163496484394e+05	2.340274762101604e+01
3.998700000000000e-02	1.312335626757038e+05	2.332218975502064e+01
4.048600000000000e-02	1.312508031476467e+05	2.323687633932566e+01
4.091000000000000e-02	1.312679797347953e+05	2.314938568400919e+01
4.134000000000000e-02	1.312853201878734e+05	2.306241069070833e+01
4.170300000000000e-02	1.313026478639927e+05	2.297835778216264e+01
4.200700000000000e-02	1.313199785194924e+05	2.289951878955264e+01
4.231500000000000e-02	1.313373602255318e+05	2.282795636094080e+01
4.260900000000000e-02	1.313547824396872e+05	2.276550396127154e+01
4.275500000000000e-02	1.313721937676445e+05	2.271330750613512e+01
4.302400000000000e-02	1.313895833232057e+05	2.267274209423986e+01
4.315600000000000e-02	1.314070262387376e+05	2.264438068338088e+01
4.328300000000000e-02	1.314244359624131e+05	2.262862434401478e+01
4.341100000000000e-02	1.314418239709882e+05	2.262558766770059e+01
4.347500000000000e-02	1.314591275828800e+05	2.263509876709976e+01
4.355700000000000e-02	1.314765541515147e+05	2.265647009285814e+01
4.354900000000000e-02	1.314937547455950e+05	2.268918598296011e+01
4.356800000000000e-02	1.315110099425532e+05	2.273215781759492e+01
4.357900000000000e-02	1.315282430233404e+05	2.278435427273134e+01
4.348800000000000e-02	1.315453361305383e+05	2.284434295388154e+01
4.343800000000000e-02	1.315624514684987e+05	2.291080605811671e+01
4.339900000000000e-02	1.315794429902796e+05	2.298208200783099e+01
4.323400000000000e-02	1.315964523310478e+05	2.305668111275702e+01
4.314600000000000e-02	1.316133505180038e+05	2.313294179528894e+01
4.301700000000000e-02	1.316301554274308e+05	2.320914518204134e+01
4.284100000000000e-02	1.316470207266094e+05	2.328380158274688e+01
4.269900000000000e-02	1.316637148259988e+05	2.335519212402018e+01
4.247800000000000e-02	1.316803672713565e+05	2.342182711559390e+01
4.233700000000000e-02	1.316970749498456e+05	2.348215957142117e+01
4.208800000000000e-02	1.317135977921500e+05	2.353475709701418e+01
4.187700000000000e-02	1.317301592518098e+05	2.357813000210558e+01
4.169000000000000e-02	1.317466540191823e+05	2.361101777954610e+01
4.144000000000000e-02	1.317631021080946e+05	2.363227451374545e+01
4.117400000000000e-02	1.317795979067911e+05	2.364075428911339e+01
4.099300000000000e-02	1.317958770128494e+05	2.363571226051624e+01
4.071100000000000e-02	1.318123871354908e+05	2.361663276593838e+01
4.045500000000000e-02	1.318287043432425e+05	2.358322932648225e+01
4.021200000000000e-02	1.318450280254174e+05	2.353567382948639e+01
3.993800000000000e-02	1.318614567880518e+05	2.347436734540739e+01
3.967500000000000e-02	1.318778076284261e+05	2.340022660671747e+01
3.935600000000000e-02	1.318941594428287e+05	2.331434023322736e+01
3.911600000000000e-02	1.319106225256351e+05	2.321848439410197e+01
3.879800000000000e-02	1.319270307190848e+05	2.311454985006523e+01
3.846200000000000e-02	1.319435368310215e+05	2.300494302385671e+01
3.819500000000000e-02	1.319600201965339e+05	2.289241411289302e+01
3.785800000000000e-02	1.319766199870702e+05	2.277999979348835e+01
3.750200000000000e-02	1.319932337004809e+05	2.267102322085447e+01
3.720800000000000e-02	1.320098671809356e+05	2.256909402910069e+01
3.683000000000000e-02	1.320265681558185e+05	2.247764996499781e+01
3.651500000000000e-02	1.320433676221464e+05	2.240041525421418e+01
3.611200000000000e-02	1.320600629247472e+05	2.234054116462300e+01
3.579700000000000e-02	1.320768663444839e+05	2.230083518942044e+01
3.542100000000000e-02	1.320937202418024e+05	2.228364645556652e+01
3.502800000000000e-02	1.321103909072179e+05	2.229063654066711e+01
3.467300000000000e-02	1.321272028816259e+05	2.232214921939931e+01
3.431200000000000e-02	1.321438515454621e+05	2.237847097066066e+01
3.387800000000000e-02	1.321604910992694e+05	2.245828399152239e+01
3.351000000000000e-02	1.321769981279387e+05	2.255964022548103e+01
3.311900000000000e-02	1.321934036857824e+05	2.267996136245851e+01
3.267100000000000e-02	1.322097764704403e+05	2.281569506412500e+01
3.228000000000000e-02	1.322259166915292e+05	2.296288792169411e+01
3.183700000000000e-02	1.322419245020715e+05	2.311730004748187e+01
3.142600000000000e-02	1.322579540277144e+05	2.327429048334771e+01
3.097000000000000e-02	1.322736319291583e+05	2.342910367959206e+01
3.053300000000000e-02	1.322892451436672e+05	2.357732786119240e+01
3.013800000000000e-02	1.323048412840337e+05	2.371437936578769e+01
2.966400000000000e-02	1.323200902119765e+05	2.383607560147348e+01
2.925300000000000e-02	1.323353858932753e+05	2.393880693414044e+01
2.889700000000000e-02	1.323504607566398e+05	2.401919291279729e+01
2.846100000000000e-02	1.323655270256375e+05	2.407431145268888e+01
2.810700000000000e-02	1.323804121253803e+05	2.410250097620931e+01
2.783400000000000e-02	1.323952224541309e+05	2.410209990575272e+01
2.746300000000000e-02	1.324100904797314e+05	2.407270717086251e+01
2.727400000000000e-02	1.324247718356823e+05	2.401489572933381e+01
2.701200000000000e-02	1.324394389822798e+05	2.392975420097737e+01
2.687200000000000e-02	1.324542032452236e+05	2.381940252963518e+01
2.674100000000000e-02	1.324688882108087e+05	2.368716387051898e+01
2.663900000000000e-02	1.324835597294855e+05	2.353624678728152e+01
2.666100000000000e-02	1.324984415060731e+05	2.337134953384287e+01
2.666500000000000e-02	1.325132371671041e+05	2.319739954724115e+01
2.671600000000000e-02	1.325282089553614e+05	2.301920967295547e+01
2.693000000000000e-02	1.325432170691428e+05	2.284245219315761e+01
2.705700000000000e-02	1.325584165508278e+05	2.267274209423986e+01
2.730700000000000e-02	1.325736871365752e+05	2.251494951746083e+01
2.762700000000000e-02	1.325890100333693e+05	2.237434567453572e+01
2.793700000000000e-02	1.326045692179581e+05	2.225568611516413e+01
2.830400000000000e-02	1.326202515311771e+05	2.216235129033732e+01
2.872000000000000e-02	1.326358468121069e+05	2.209760705948754e+01
2.916000000000000e-02	1.326518713530169e+05	2.206368795801579e+01
2.962800000000000e-02	1.326677509929005e+05	2.206105235215819e+01
3.011000000000000e-02	1.326838014887987e+05	2.208992942503279e+01
3.065500000000000e-02	1.326999516220574e+05	2.214882948637224e+01
3.121400000000000e-02	1.327161287989240e+05	2.223488774720088e+01
3.173100000000000e-02	1.327323435618220e+05	2.234523941854308e+01
3.238600000000000e-02	1.327485835348629e+05	2.247547272537631e+01
3.296600000000000e-02	1.327648325033413e+05	2.262060293488295e+01
3.356800000000000e-02	1.327811435231488e+05	2.277593179314292e+01
3.421800000000000e-02	1.327973189238463e+05	2.293624538422052e+01
3.486200000000000e-02	1.328136073691167e+05	2.309604331328251e+01
3.546800000000000e-02	1.328298912880206e+05	2.325114298842442e+01
3.613000000000000e-02	1.328460177184267e+05	2.339690345150571e+01
3.675200000000000e-02	1.328623198000926e+05	2.352960047685800e+01
3.738700000000000e-02	1.328785244789334e+05	2.364614009238761e+01
3.798400000000000e-02	1.328947285275206e+05	2.374417317113450e+01
3.857700000000000e-02	1.329109713080548e+05	2.382157976925667e+01
3.920700000000000e-02	1.329272219381107e+05	2.387750045006144e+01
3.969100000000000e-02	1.329434922779149e+05	2.391124766419464e+01
4.026800000000000e-02	1.329597792907908e+05	2.392276411587677e+01
4.077300000000000e-02	1.329761140310511e+05	2.391279465024150e+01
4.121200000000000e-02	1.329925155781903e+05	2.388237059132005e+01
4.166700000000000e-02	1.330089537373326e+05	2.383269515048221e+01
4.205900000000000e-02	1.330253763120229e+05	2.376617475046752e+01
4.243800000000000e-02	1.330420616451580e+05	2.368481474355895e+01
4.274200000000000e-02	1.330585953736605e+05	2.359119343983457e+01
4.304500000000000e-02	1.330753063753048e+05	2.348823292404956e+01
4.334200000000000e-02	1.330921408493540e+05	2.337868339362054e+01
4.353600000000000e-02	1.331089254187793e+05	2.326552422908221e+01
4.373300000000000e-02	1.331258514514841e+05	2.315173481096923e+01
4.397400000000000e-02	1.331428327746163e+05	2.304006533669823e+01
4.403300000000000e-02	1.331598591895268e+05	2.293303682056779e+01
4.420600000000000e-02	1.331769667925569e+05	2.283317027687649e+01
4.429200000000000e-02	1.331940382419502e+05	2.274235646634825e+01
4.435400000000000e-02	1.332112713403376e+05	2.266248614970702e+01
4.440800000000000e-02	1.332284514798246e+05	2.259510631299963e+01
4.442200000000000e-02	1.332456035443796e+05	2.254124828025734e+01
4.443900000000000e-02	1.332629098491731e+05	2.250177148817282e+01
4.442600000000000e-02	1.332800667265736e+05	2.247707700720268e+01
4.433000000000000e-02	1.332972917286560e+05	2.246733672468546e+01
4.433400000000000e-02	1.333144802906226e+05	2.247226416172358e+01
4.419100000000000e-02	1.333316727487021e+05	2.249140095208095e+01
4.406900000000000e-02	1.333488146719042e+05	2.252411684218292e+01
4.398400000000000e-02	1.333659165453564e+05	2.256932321221874e+01
4.379800000000000e-02	1.333830230597667e+05	2.262616062549572e+01
4.363500000000000e-02	1.334000918735541e+05	2.269308209596700e+01
4.345900000000000e-02	1.334169987121728e+05	2.276865522914476e+01
4.326300000000000e-02	1.334340337214503e+05	2.285127574320262e+01
4.304900000000000e-02	1.334508991352204e+05	2.293928206053472e+01
4.281800000000000e-02	1.334677227230716e+05	2.303055423729906e+01
4.258300000000000e-02	1.334845312994284e+05	2.312325880855122e+01
4.237200000000000e-02	1.335012742148219e+05	2.321527583044924e+01
4.205000000000000e-02	1.335179727259863e+05	2.330442806337159e+01
4.185200000000000e-02	1.335345828297629e+05	2.338876745081485e+01
4.158400000000000e-02	1.335512230138238e+05	2.346617404893702e+01
4.127400000000000e-02	1.335677760113084e+05	2.353464250545515e+01
4.105600000000000e-02	1.335842692316948e+05	2.359239665120434e+01
4.076300000000000e-02	1.336007498470097e+05	2.363771761279919e+01
4.048900000000000e-02	1.336172640949472e+05	2.366894381263382e+01
4.020300000000000e-02	1.336336279414635e+05	2.368504392667700e+01
3.993200000000000e-02	1.336500629493379e+05	2.368504392667700e+01
3.964200000000000e-02	1.336665451116389e+05	2.366819896750015e+01
3.933300000000000e-02	1.336828829458713e+05	2.363462364070548e+01
3.903500000000000e-02	1.336993971365130e+05	2.358460442519057e+01
3.876400000000000e-02	1.337158315714296e+05	2.351882887030954e+01
3.840600000000000e-02	1.337323669042140e+05	2.343884396210928e+01
3.810900000000000e-02	1.337489179360419e+05	2.334636857397517e+01
3.781500000000000e-02	1.337654984751963e+05	2.324363724130821e+01
3.744100000000000e-02	1.337822180712076e+05	2.313362934464309e+01
3.714000000000000e-02	1.337989576634459e+05	2.301926696873498e+01
3.677500000000000e-02	1.338156754259922e+05	2.290415974769320e+01
3.645500000000000e-02	1.338326949081135e+05	2.279220379452464e+01
3.606000000000000e-02	1.338495553371508e+05	2.268695144755910e+01
3.569600000000000e-02	1.338665670843418e+05	2.259252800292154e+01
3.534900000000000e-02	1.338837266546439e+05	2.251265768628031e+01
3.492300000000000e-02	1.339007946662904e+05	2.245043446972910e+01
3.451100000000000e-02	1.339180073497802e+05	2.240878043802309e+01
3.416800000000000e-02	1.339351792562751e+05	2.239004471812231e+01
3.366400000000000e-02	1.339524135975695e+05	2.239508674671946e+01
3.325900000000000e-02	1.339696252497352e+05	2.242465136894821e+01
3.280200000000000e-02	1.339867240292153e+05	2.247816562701343e+01
3.231400000000000e-02	1.340039355667895e+05	2.255402523908875e+01
3.180900000000000e-02	1.340210098809717e+05	2.264993837399365e+01
3.128000000000000e-02	1.340379151153086e+05	2.276304024275247e+01
3.074600000000000e-02	1.340549748763628e+05	2.288920554924028e+01
3.017700000000000e-02	1.340717415122091e+05	2.302453818045018e+01
2.953800000000000e-02	1.340885209250142e+05	2.316433988246211e+01
2.898400000000000e-02	1.341051591610185e+05	2.330362592245841e+01
2.832500000000000e-02	1.341217760256972e+05	2.343792722963707e+01
2.763300000000000e-02	1.341382220343612e+05	2.356260284585754e+01
2.704200000000000e-02	1.341546114347952e+05	2.367318370031779e+01
2.630800000000000e-02	1.341709391276746e+05	2.376617475046752e+01
2.564300000000000e-02	1.341871887264065e+05	2.383808095375644e+01
2.495300000000000e-02	1.342032673545324e+05	2.388620940854743e+01
2.426000000000000e-02	1.342193722814210e+05	2.390907042457315e+01
2.357100000000000e-02	1.342354313143903e+05	2.390523160734577e+01
2.285100000000000e-02	1.342512268440696e+05	2.387452106952676e+01
2.217600000000000e-02	1.342671622900424e+05	2.381779824780881e+01
2.150100000000000e-02	1.342829425393487e+05	2.373626635356169e+01
2.076700000000000e-02	1.342986392338083e+05	2.363221721796593e+01
2.011200000000000e-02	1.343142908364895e+05	2.350926047513086e+01
1.947400000000000e-02	1.343298799294751e+05	2.337060468870920e+01
1.874500000000000e-02	1.343454636366576e+05	2.322094811262103e+01
1.816700000000000e-02	1.343608183899051e+05	2.306521818390447e+01
1.753100000000000e-02	1.343762093540852e+05	2.290834233959765e+01
1.692800000000000e-02	1.343915978545468e+05	2.275547719985675e+01
1.636900000000000e-02	1.344066481380220e+05	2.261218045529453e+01
1.584300000000000e-02	1.344216812900591e+05	2.248292117671302e+01
1.534800000000000e-02	1.344368894807026e+05	2.237251220959131e+01
1.488600000000000e-02	1.344513795833414e+05	2.228479237115678e+01
1.447700000000000e-02	1.344663381362736e+05	2.222285563350313e+01
1.414500000000000e-02	1.344808616996477e+05	2.218905112359042e+01
1.382100000000000e-02	1.344953556983995e+05	2.218469664434742e+01
1.356900000000000e-02	1.345097894792871e+05	2.220962030843561e+01
1.345100000000000e-02	1.345241067205592e+05	2.226319186228035e+01
1.327100000000000e-02	1.345384773042020e+05	2.234329136203963e+01
1.325600000000000e-02	1.345527352443423e+05	2.244653835672221e+01
1.329100000000000e-02	1.345668629511757e+05	2.256938050799826e+01
1.333000000000000e-02	1.345814313198494e+05	2.270729144928625e+01
1.348700000000000e-02	1.345955802834170e+05	2.285522915198903e+01
1.366800000000000e-02	1.346099628418777e+05	2.300843806640701e+01
1.388800000000000e-02	1.346246189876857e+05	2.316193345972255e+01
1.417000000000000e-02	1.346391325242983e+05	2.331095978223608e+01
1.443500000000000e-02	1.346537289855040e+05	2.345144903360216e+01
1.482800000000000e-02	1.346687780657678e+05	2.357961969237293e+01
1.510700000000000e-02	1.346835365991337e+05	2.369209130755711e+01
1.549300000000000e-02	1.346986638308408e+05	2.378668663953320e+01
1.588100000000000e-02	1.347138626249764e+05	2.386122844867973e+01
1.622600000000000e-02	1.347291180273422e+05	2.391416974894981e+01
1.656800000000000e-02	1.347446847749739e+05	2.394505217410736e+01
1.697400000000000e-02	1.347600192455155e+05	2.395347465369579e+01
1.727200000000000e-02	1.347759442636564e+05	2.393972366661265e+01
1.759600000000000e-02	1.347917286779545e+05	2.390471594533015e+01
1.791300000000000e-02	1.348075601320875e+05	2.384971199699759e+01
1.819600000000000e-02	1.348238712664867e+05	2.377620151188231e+01
1.845600000000000e-02	1.348400674082563e+05	2.368670550428287e+01
1.867800000000000e-02	1.348563559108225e+05	2.358328662226176e+01
1.894400000000000e-02	1.348730371186615e+05	2.346898154213316e+01
1.911300000000000e-02	1.348896151368016e+05	2.334682694021127e+01
1.928200000000000e-02	1.349064314480887e+05	2.321985949281028e+01
1.948400000000000e-02	1.349233728360625e+05	2.309117317202390e+01
1.961000000000000e-02	1.349403537008283e+05	2.296414842884339e+01
1.972300000000000e-02	1.349576164608294e+05	2.284159275646491e+01
1.986400000000000e-02	1.349746818941658e+05	2.272625635230508e+01
1.995900000000000e-02	1.349921200938437e+05	2.262088941378052e+01
2.003600000000000e-02	1.350095011299338e+05	2.252743999739468e+01
2.012000000000000e-02	1.350268360253212e+05	2.244785615965101e+01
2.015800000000000e-02	1.350443386827511e+05	2.238385677393490e+01
2.025100000000000e-02	1.350618753738740e+05	2.233647316427758e+01
2.018400000000000e-02	1.350793144902844e+05	2.230673665471029e+01
2.025000000000000e-02	1.350968123921646e+05	2.229533479458718e+01
2.022500000000000e-02	1.351144105616589e+05	2.230226758390827e+01
2.013100000000000e-02	1.351318582724362e+05	2.232742043111451e+01
2.011500000000000e-02	1.351494095739829e+05	2.237027767419029e+01
2.002700000000000e-02	1.351668492060554e+05	2.242986528488390e+01
1.990300000000000e-02	1.351844757942563e+05	2.250475086870750e+01
1.981500000000000e-02	1.352018089134746e+05	2.259361662273229e+01
1.966600000000000e-02	1.352192785112397e+05	2.269417071577775e+01
1.955500000000000e-02	1.352368054620801e+05	2.280435049978141e+01
1.937500000000000e-02	1.352541032870982e+05	2.292192143934225e+01
