0.0000000e+00	4.7565969e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	8.0712866e+00	3.7220626e+00	0.0000000e+00
4.7565969e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.8126327e+01	0.0000000e+00	8.2320041e+00	0.0000000e+00	1.7525936e+02	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	2.7863401e+01	0.0000000e+00	3.6172097e+01	3.5414899e+01	0.0000000e+00	0.0000000e+00	4.9135597e+01	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.4557202e+01	0.0000000e+00	0.0000000e+00	5.0332167e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	1.3073382e+01	4.2385167e+01	0.0000000e+00	0.0000000e+00	6.6991721e-01	8.4738227e+00	2.6276731e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.8717273e+01	1.2284812e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
7.7852976e+00	0.0000000e+00	1.7068091e+02	0.0000000e+00	0.0000000e+00	9.3062581e+00	0.0000000e+00	0.0000000e+00	5.6709096e+00	0.0000000e+00
4.0080517e+00	0.0000000e+00	0.0000000e+00	5.3517298e+01	0.0000000e+00	1.9919889e+00	0.0000000e+00	1.6389041e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
