0.0000000e+00	1.1436485e+07	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.6421495e+06	1.4110950e+07	0.0000000e+00
1.1436485e+07	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.1167036e+05	5.0405469e+05	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.5572296e+08	5.7764694e+05	0.0000000e+00	2.8577056e+07	7.1630320e+07	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	1.5572296e+08	0.0000000e+00	1.4278978e+06	1.4236023e+07	1.5110705e+06	3.6805392e+06	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	5.7764694e+05	1.4278978e+06	0.0000000e+00	1.7066246e+07	2.9409028e+06	8.8393770e+06	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.4236023e+07	1.7066246e+07	0.0000000e+00	5.5812406e+04	0.0000000e+00	0.0000000e+00
2.6421495e+06	1.1167036e+05	0.0000000e+00	2.8577056e+07	1.5110705e+06	2.9409028e+06	5.5812406e+04	0.0000000e+00	8.1139520e+07	0.0000000e+00
1.4110950e+07	5.0405469e+05	0.0000000e+00	7.1630320e+07	3.6805392e+06	8.8393770e+06	0.0000000e+00	8.1139520e+07	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
