0.90	0.00
2.56	197.68
0.10	0.00
0.90	48.07
4.06	266.39
0.10	0.00
0.90	48.19
4.10	266.55
0.90	0.00
3.61	245.55
0.09	0.00
0.15	13.60
0.10	0.00
0.15	13.36
0.08	0.00
0.15	13.64
0.11	0.00
0.15	13.45
0.00	0.00
