  0.00   0.00   0.00   0.00   1.98   0.00   1.71   0.00   2.11   0.00   3.79   0.00   0.00   0.00  11.72   0.00   0.00   0.00   0.00   0.00   0.00   3.70   0.00   0.00   0.00   0.00   0.00   0.00   0.00
  0.00   0.00   0.00   0.00   0.00   1.09   0.00   1.06   0.00   0.00   0.00   5.15   0.00   0.00   0.00   9.88   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
  0.00   0.00   0.00   7.06   0.00   0.00   5.40   0.00   0.00   0.00  24.22   0.00   3.33   0.00   3.40   0.00   0.00   0.00   0.07   0.00   0.65   0.00 133.70   0.00   0.19   0.00   0.00   0.00   0.00
  0.00   0.00   0.00   0.00   6.71   0.00   0.00  15.27   0.00  26.47   0.00  33.74  20.37   0.00   7.15   0.00   0.00   0.00   0.00   0.00   0.00   0.32   0.00  40.06   0.00   0.11   0.00   0.00   0.00
  0.00   0.00   0.00   0.00   0.00   0.64   0.00   0.00   7.39   0.00  21.95   0.00   0.00  36.56   0.00   3.32   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
  0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   7.81  28.09   0.00   0.00   0.41   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   2.60   0.61   0.00   0.00   0.00
  0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  24.17  12.80   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
  0.00   0.00   0.00   0.00   0.00   0.00   1.18   4.62   0.00   6.02  14.79   0.00   0.00   0.00   0.00   0.26   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   6.89   2.11   0.00
  0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   6.78   0.00   0.00   5.76   0.00   0.00   0.92   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
  8.28   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.79   0.77   0.00   0.00   0.00   1.16   0.00   0.00   0.00   0.00   0.00   0.00
  0.00   3.76   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.45   0.00   0.00   0.52   0.00   0.00   0.00   0.15   0.00   0.00   0.00   0.00   0.00
  0.00   0.00   0.00  23.48   0.00   0.00   0.00   0.00   0.00   0.13   0.00   0.00   0.00   0.00   0.00   0.00   2.02   0.00   0.00   1.99   0.00   0.00   6.48   0.00   0.00   0.00   0.00   0.00   0.00
  0.00   0.00   0.00   0.00   5.03   0.00   0.00   0.00   0.00   0.00   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.36   0.28   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
  0.00   0.00   0.00   0.00   0.00   0.00   8.82   0.00   0.00   1.01   0.00   0.00   0.00   0.00   0.08   0.00   0.00   0.00   0.00   0.00   0.00   0.07   0.69   0.00   0.00   0.00   0.00   0.00   0.00
  0.00   0.00   0.00   0.00   0.00   0.00   0.00   2.20   0.00   0.00   0.57   0.00   0.00   0.00   0.08   0.00   0.00   0.00   0.00   0.00   1.14   0.00   0.00   0.11   0.00   0.00   0.00   0.00   0.00
  0.00   0.00   0.00   1.35   0.00   0.00   0.03   0.00   0.00 131.88   0.00   0.00   0.00   0.00   0.00   0.00   0.22   0.00   4.49   0.00   0.03   0.00   0.00   5.02   0.00   0.00   0.00   0.00   0.00
  0.00   0.00   0.00   0.00   0.57   0.00   0.00   0.02   0.00   0.00  43.20   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.76   0.00   0.00   0.81   0.00   0.00   0.00   0.00   0.00   0.00
  0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.07   0.00   0.00   2.78   0.00   0.23   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.01   0.09   0.00   0.00
  0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.01   0.00   0.25   0.00   0.06   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.38   0.00   0.00   0.02   0.00
  0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   7.12   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.07   0.00
  0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   2.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.20   0.00   0.00
  0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
