  -0.12345   -0.10593    1.99845    4.63224   23.68526   13.29323    4.53297   13.49718    8.41053    4.42076   22.11604   11.52719    3.96038    3.86513    3.41851    4.59645    4.32418    5.86512    5.81948   21.13253   16.36630   14.00078   10.82810   21.38033   19.92777    2.84007    2.33645    3.77586    3.85617
  -0.12345    0.04112    2.21586    4.67781   23.79480   13.43021    4.55712   13.37560    8.28210    4.41960   22.16292   11.59826    3.95303    3.83957    3.40833    4.61266    4.34443    6.08320    6.07351   21.29594   16.47721   13.89342   10.58282   21.60417   20.15152    2.76070    2.30258    3.89996    4.01405
  -0.12345    0.16921    2.84781    4.75628   24.19837   13.81965    4.63578   13.99137    8.93904    4.48112   22.37785   11.68845    3.96228    3.83679    3.27957    4.73789    4.32659    6.39440    6.65036   21.64915   17.21516   14.38142   11.36037   21.88139   20.26922    3.23737    2.59935    4.13094    4.16473
  -0.12345   -0.16915    2.26586    4.66900   24.03940   13.48480    4.49109   14.28828    9.13338    4.46458   22.42972   11.79993    3.86007    3.56779    2.94525    4.75214    4.25301    6.19972    6.37543   21.18682   16.84587   14.62664   11.60459   21.59089   20.02816    2.94044    2.43810    3.93378    3.88406
  -0.12345   -0.07419    2.06898    4.66409   23.89902   13.30752    4.60287   13.85314    8.63844    4.48640   22.29051   11.63696    4.08612    4.05286    3.65016    4.93594    4.39509    5.84443    5.96831   21.43742   16.67047   14.39080   11.21657   21.65655   20.09296    2.97836    2.62877    3.99820    4.09289
  -0.12345    0.47828    3.36064    4.79909   24.09579   13.72463    4.69686   13.69515    8.65721    4.51293   22.37784   11.82534    4.08238    4.01029    3.61793    5.11605    4.45514    6.32183    6.79781   21.77989   17.03838   14.18016   10.97876   22.03260   20.48272    2.86610    2.59693    4.59916    4.83682
  -0.12345    5.46280    9.64173   11.03035   28.13476   17.30884   10.16595   18.84585   14.00166    9.12565   26.59327   15.60787    8.80087    9.02878    8.27927   10.00477    8.60937   11.97135   12.93615   26.41961   22.31929   19.44188   16.65051   26.22743   24.43222    9.63729    8.46153   10.09627    9.93147
  -0.12345    5.42552    9.70418   10.98829   28.31231   17.18805   10.05297   18.83528   14.00915    9.17214   26.70502   15.68375    8.79694    8.98259    8.39357    9.96284    8.59678   12.00302   12.87427   26.43901   22.34822   19.32775   16.62368   26.31213   24.54872    9.52178    8.27926    9.86782    9.69927
  -0.12345    5.70793    9.70196   11.02403   28.52089   17.49297   10.15310   19.02031   14.31170    9.19983   26.91379   15.88017    8.87607    9.24848    8.40315   10.26958    8.68227   12.04649   12.89585   26.59508   22.45574   19.58614   16.99846   26.51240   24.75030    9.65334    8.59609   10.24974   10.12731
  -0.12345    5.98888   10.44301   11.05218   28.54053   17.47445   10.21439   18.84065   14.19104    9.22856   26.89943   15.94168    8.92097    9.28937    8.56262   10.17340    8.73799   12.18181   13.44580   26.82304   22.76409   19.45224   16.80888   26.59538   24.79416    9.83250    8.70427   10.32484   10.22500
  -0.12345    6.00733   10.24903   10.98939   28.28742   17.55091   10.09583   18.91150   13.78049    8.88040   26.61604   15.68586    8.55864    8.73767    7.98919    9.84255    8.40052   12.42401   13.56302   26.60773   22.51695   19.52804   16.54674   26.43108   24.51133    9.49805    8.18282    9.95303    9.79333
  -0.12345    5.81995    9.90169   10.94842   28.84690   17.30935   10.06574   19.35785   14.21339    9.17656   27.00138   15.96004    8.75797    8.68602    7.98832   10.00437    8.62288   12.79309   13.58088   26.72409   22.93523   19.77979   16.99259   26.58758   24.71597    9.47062    8.48649   10.00107    9.74267
  -0.12345    5.76056    9.88521   10.86722   28.51468   17.36844   10.13591   19.23348   14.26661    9.27715   26.82561   15.96594    8.95804    9.23664    8.38152   10.40621    8.86547   12.29979   13.08028   26.68212   22.34808   19.97578   17.14117   26.43873   24.55846    9.77842    8.95953    9.77902    9.66400
  -0.12345    6.83546   12.09737   11.79602   28.62851   17.41668   10.37066   19.14835   14.28417    9.60047   27.06507   16.26717    9.49295    9.80883    8.99280   10.60278    9.20221   12.65851   14.15950   27.28418   23.18319   19.88242   17.18819   26.85004   24.96342   10.03181    9.22857   10.80154   10.81191
  -0.12345    3.36249    8.33179   10.90240   28.08982   16.95553    9.94166   18.23115   13.38456    8.77192   26.50451   15.43697    8.65257    8.66332    8.38255    9.20114    8.25415   10.70179   12.05002   26.06842   21.84085   18.80204   16.02296   26.15580   24.49867    7.71407    7.14589    9.13577    9.27405
  -0.12345    3.21059    8.09278   10.81630   28.03133   17.02060   10.01905   18.31413   13.56068    8.83666   26.51926   15.45637    8.65974    8.70475    8.31130    9.14617    8.29377   10.58894   11.76982   25.88185   21.76305   18.88374   16.22677   25.98745   24.36516    7.75019    7.21976    9.01738    9.07410
  -0.12345    3.26473    8.43158   10.95128   28.04032   16.90753    9.88362   18.22088   13.44038    8.82754   26.47284   15.42892    8.67554    8.68970    8.37366    9.26150    8.34514   10.54909   11.92148   25.95736   21.77833   18.79603   16.11252   25.99311   24.35511    7.78831    7.33660    9.02327    9.11269
  -0.12345    4.26071   10.38021   11.03523   28.28385   16.55720    9.77312   18.04497   13.27466    8.89547   26.61837   15.59006    8.66756    8.58393    8.33268    9.21737    8.33154   11.31289   13.23136   26.46624   22.32973   18.59660   15.87469   26.36454   24.66357    7.50641    7.05389    9.20733    9.36895
  -0.12345    4.13967    9.26973   10.97590   28.43751   17.36246   10.15665   18.76955   13.79073    8.83377   26.76231   15.74151    8.69220    8.66532    8.27225    9.44575    8.37451   11.22924   12.77976   26.39050   22.38413   19.35981   16.56332   26.45653   24.67663    7.52618    7.12144    9.25774    9.45607
  -0.12345    3.42523    7.99393   10.66109   28.48004   17.49859   10.11393   19.00032   14.01449    8.92263   26.89767   15.83822    8.72458    8.78198    8.34739    9.32233    8.33996   11.09183   12.02549   26.03691   22.07255   19.44315   16.76810   26.22483   24.52720    7.88246    7.46564    9.03144    9.06310
  -0.12345    3.70126    9.02193   10.95324   28.40055   17.28809   10.19221   18.60322   13.71054    8.97472   26.79418   15.78350    8.83316    8.83498    8.24084    9.74128    8.51823   10.95175   12.48086   26.35256   22.00981   19.27475   16.46361   26.39981   24.69115    7.99745    7.75239    9.31109    9.42489
  -0.12345    4.88383   11.40812   11.15036   28.43244   17.04402    9.97565   18.33481   13.43697    8.85749   26.77453   15.77830    8.83191    9.02064    8.58195    9.58716    8.42612   11.47201   13.61209   26.92057   22.80184   19.02399   16.28539   26.61667   24.87536    8.00790    7.73781    9.57929    9.82300
