  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    0.57323    2.92344    4.76166   24.10836   13.69784    4.71232   14.14703    9.01114    4.59614   22.45953   11.86350    4.08730    4.12053    3.50152    5.18011    4.49344    6.62958    6.60942   21.66078   17.06506   14.56473   11.49568   21.87297   20.29293    3.84476    3.12906    4.52873    4.53775
  -0.12345    4.82856    9.65964   11.00886   28.37387   17.23398   10.08190   18.73202   13.85445    9.03631   26.74771   15.75290    8.80623    8.93519    8.36457    9.76182    8.53756   11.64223   12.90041   26.47808   22.36569   19.32213   16.57922   26.38459   24.62046    8.72480    7.98325    9.66479    9.66199
  -0.12345    4.82856    9.65964   11.00886   28.37387   17.23398   10.08190   18.73202   13.85445    9.03631   26.74771   15.75290    8.80623    8.93519    8.36457    9.76182    8.53756   11.64223   12.90041   26.47808   22.36569   19.32213   16.57922   26.38459   24.62046    8.72480    7.98325    9.66479    9.66199
  -0.12345    4.82856    9.65964   11.00886   28.37387   17.23398   10.08190   18.73202   13.85445    9.03631   26.74771   15.75290    8.80623    8.93519    8.36457    9.76182    8.53756   11.64223   12.90041   26.47808   22.36569   19.32213   16.57922   26.38459   24.62046    8.72480    7.98325    9.66479    9.66199
  -0.12345    4.82856    9.65964   11.00886   28.37387   17.23398   10.08190   18.73202   13.85445    9.03631   26.74771   15.75290    8.80623    8.93519    8.36457    9.76182    8.53756   11.64223   12.90041   26.47808   22.36569   19.32213   16.57922   26.38459   24.62046    8.72480    7.98325    9.66479    9.66199
  -0.12345    4.82856    9.65964   11.00886   28.37387   17.23398   10.08190   18.73202   13.85445    9.03631   26.74771   15.75290    8.80623    8.93519    8.36457    9.76182    8.53756   11.64223   12.90041   26.47808   22.36569   19.32213   16.57922   26.38459   24.62046    8.72480    7.98325    9.66479    9.66199
  -0.12345    4.82856    9.65964   11.00886   28.37387   17.23398   10.08190   18.73202   13.85445    9.03631   26.74771   15.75290    8.80623    8.93519    8.36457    9.76182    8.53756   11.64223   12.90041   26.47808   22.36569   19.32213   16.57922   26.38459   24.62046    8.72480    7.98325    9.66479    9.66199
