0.10	0.00
0.90	46.00
3.92	265.22
0.10	0.00
0.90	47.16
3.44	244.92
0.10	0.00
0.90	47.98
4.30	271.52
0.90	0.00
3.48	244.86
0.90	0.00
3.33	246.64
0.12	0.00
0.15	12.96
0.11	0.00
0.15	13.30
0.12	0.00
0.15	13.73
0.10	0.00
0.15	13.69
0.15	0.00
0.18	14.40
0.00	0.00
