0.0000000e+00	5.9164014e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	8.1102161e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
9.5346836e-01	0.0000000e+00	4.7565969e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.6870928e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	4.7565969e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	6.6172695e+00	0.0000000e+00	1.4601421e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.5171253e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.0211273e+01	0.0000000e+00	6.1136253e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	3.2856640e+00	0.0000000e+00	3.7417339e+00	0.0000000e+00	4.2219863e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.1147482e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.8927531e+00	0.0000000e+00	1.0867018e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.6195006e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	9.8622758e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	9.7185950e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.2299420e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.4121810e+01	0.0000000e+00	3.0395346e+00	0.0000000e+00	2.6715848e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	7.3106813e-01	0.0000000e+00	1.3393229e+02	0.0000000e+00	2.1228957e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.4007348e+01	0.0000000e+00	2.6981162e+01	0.0000000e+00	3.2429878e+01	1.8591132e+01	0.0000000e+00	5.6158857e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.9797773e-01	0.0000000e+00	4.2746102e+01	0.0000000e+00	1.5275186e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.1618035e+01	0.0000000e+00	2.1938262e+01	0.0000000e+00	0.0000000e+00	3.6013925e+01	0.0000000e+00	4.5585808e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	6.4067909e+00	2.6357134e+01	0.0000000e+00	0.0000000e+00	4.1082269e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.5782381e+00	6.3887538e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.4622852e+01	1.1801895e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	1.6319093e+00	5.4957547e+00	0.0000000e+00	5.0407662e+00	1.0589821e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.6037325e-01	0.0000000e+00	0.0000000e+00	2.7649251e-02	2.5054726e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	6.4493038e-05	5.8688912e+00	1.9035809e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	6.8406027e+00	0.0000000e+00	0.0000000e+00	7.2137967e+00	0.0000000e+00	0.0000000e+00	4.8314967e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
7.7483879e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	7.4619833e-01	5.8459569e-01	0.0000000e+00	2.1001465e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	4.0489211e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.4369961e-01	0.0000000e+00	0.0000000e+00	3.5918971e-01	0.0000000e+00	1.6472519e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	3.4972132e+01	0.0000000e+00	0.0000000e+00	1.0063190e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.9259859e-02	0.0000000e+00	2.6186050e+00	0.0000000e+00	0.0000000e+00	1.0119628e+00	6.8727856e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	7.0841462e+00	0.0000000e+00	0.0000000e+00	4.4530365e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	6.2294335e-02	0.0000000e+00	0.0000000e+00	5.8324439e-01	3.4588156e-01	0.0000000e+00	0.0000000e+00	6.5323968e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	1.8190993e+00	0.0000000e+00	0.0000000e+00	1.3286468e+02	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	6.8077243e-03	0.0000000e+00	4.6205967e+00	0.0000000e+00	0.0000000e+00	4.4669095e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.7214725e-01	0.0000000e+00	0.0000000e+00	4.5246045e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	9.2180531e-01	8.1173237e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.0686002e-01	0.0000000e+00	0.0000000e+00	2.7197604e+00	0.0000000e+00	2.9937099e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	7.2325357e-03	8.2561007e-02	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.9980526e-03	0.0000000e+00	2.3953901e-01	0.0000000e+00	1.0239891e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.2525732e-01	0.0000000e+00	0.0000000e+00	2.7730981e-02	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	6.2464335e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.4053284e-02	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.6363305e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.4903462e-01	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
