0.0000000e+00	4.7443767e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	8.1587338e+00	3.6523577e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
4.7443767e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	6.4244363e+00	0.0000000e+00	1.4259124e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.3484284e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.9365508e+01	0.0000000e+00	6.2811891e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	3.2847059e+00	0.0000000e+00	3.4070582e+00	0.0000000e+00	4.1909895e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.0695749e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.6527281e+00	0.0000000e+00	1.0030201e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	2.6173563e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	9.0419889e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	8.5979356e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	2.1325826e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.4139557e+01	0.0000000e+00	3.0230968e+00	0.0000000e+00	2.6258853e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	7.0330296e-01	0.0000000e+00	1.3394300e+02	0.0000000e+00	2.1465543e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	4.2572855e+01	0.0000000e+00	2.7314100e+01	0.0000000e+00	3.2367493e+01	1.7775393e+01	0.0000000e+00	5.3637267e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.9000077e-01	0.0000000e+00	4.2828734e+01	0.0000000e+00	1.5780913e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.0518229e+01	0.0000000e+00	2.1928135e+01	0.0000000e+00	0.0000000e+00	3.2949243e+01	0.0000000e+00	4.9773253e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	6.0164531e+00	2.5556200e+01	0.0000000e+00	0.0000000e+00	4.1082381e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.5856670e+00	6.6786205e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00
0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.1910373e+01	1.1449693e+01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
