0.90	0.00
3.92	265.22
0.10	0.00
0.90	46.82
3.47	250.85
0.10	0.00
0.90	47.61
3.41	232.49
0.10	0.00
0.90	47.98
4.30	271.50
0.90	0.00
3.48	244.86
0.90	0.00
3.33	246.64
0.12	0.00
0.15	12.96
0.11	0.00
0.14	13.16
0.11	0.00
0.16	13.73
0.12	0.00
0.15	13.73
0.10	0.00
0.15	13.69
0.15	0.00
0.18	14.40
0.00	0.00
